Record Creation Date,Join Date,Frequent Flier Number,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2022-04-22,2001-07-10,486139679,Brian,Davis,Cancel Flight,G59337605,TRUE,DFW,DEN,FALSE,FALSE,2,9,TRUE
2023-05-26,2001-07-10,486139679,Brian,Davis,Flight Deal,V62803890,FALSE,BOS,LAX,TRUE,FALSE,2,6,FALSE
2021-04-11,2001-07-10,486139679,Brian,Davis,New Flight,A65137909,TRUE,DEN,CDG,TRUE,FALSE,4,7,TRUE
2021-12-05,2001-07-10,486139679,Brian,Davis,Flight Status,E83561238,FALSE,LAX,SEA,FALSE,FALSE,1,5,FALSE
2022-03-05,1998-09-07,7370695209,Taylor,Haas,New Flight,Q36756864,FALSE,MIA,BOS,TRUE,FALSE,4,10,TRUE
2023-02-13,1998-09-07,7370695209,Taylor,Haas,Flight Deal,D47980784,FALSE,JFK,MIA,FALSE,TRUE,4,9,TRUE
2022-06-01,1998-09-07,7370695209,Taylor,Haas,Flight Deal,S09661021,FALSE,DEN,MIA,FALSE,FALSE,3,9,TRUE
2022-12-09,2003-05-19,6498885917,Gilbert,Harrell,New Flight,Z02816362,TRUE,BOS,DFW,TRUE,FALSE,3,7,TRUE
2022-12-22,2003-05-19,6498885917,Gilbert,Harrell,New Flight,W31847270,TRUE,ATL,DFW,FALSE,TRUE,2,5,TRUE
2023-04-02,2003-05-19,6498885917,Gilbert,Harrell,Flight Status,Z48990182,TRUE,LAX,BOS,FALSE,FALSE,3,10,TRUE
2021-12-07,2003-05-19,6498885917,Gilbert,Harrell,Flight Deal,L75136486,FALSE,ORD,DXB,FALSE,FALSE,4,9,TRUE
2021-03-11,2003-05-19,6498885917,Gilbert,Harrell,Flight Status,P94851952,TRUE,SEA,ORD,TRUE,FALSE,4,8,TRUE
2023-03-24,2015-05-27,1148800008,Dylan,Ferguson,Cancel Flight,I60009538,FALSE,SEA,SFO,TRUE,TRUE,2,7,FALSE
2022-03-31,2015-05-27,1148800008,Dylan,Ferguson,Cancel Flight,E02627749,TRUE,HND,JFK,TRUE,FALSE,1,3,FALSE
2023-07-25,2015-05-27,1148800008,Dylan,Ferguson,New Flight,O99330597,FALSE,JFK,SYD,FALSE,FALSE,2,9,FALSE
2022-07-29,2015-05-27,1148800008,Dylan,Ferguson,Flight Deal,R89490192,TRUE,JFK,DEN,FALSE,FALSE,1,7,FALSE
2024-10-01,2015-05-27,1148800008,Dylan,Ferguson,Flight Status,U45739522,FALSE,SEA,DEN,TRUE,FALSE,4,8,TRUE
2023-03-12,2012-06-12,6505738558,Francisco,Green,Flight Status,S69190443,TRUE,DFW,SEA,FALSE,TRUE,2,7,FALSE
2024-04-29,2012-06-12,6505738558,Francisco,Green,Flight Deal,K79389462,TRUE,MIA,SYD,TRUE,TRUE,3,8,FALSE
2022-03-25,2012-06-12,6505738558,Francisco,Green,Flight Deal,I62370157,FALSE,SIN,JFK,TRUE,FALSE,1,10,TRUE
2024-09-13,2003-05-22,9577212197,Melanie,Jarvis,Flight Deal,R16738570,TRUE,LAX,JFK,FALSE,FALSE,1,10,TRUE
2024-04-14,2003-05-22,9577212197,Melanie,Jarvis,New Flight,D43589758,TRUE,LAX,ATL,TRUE,FALSE,2,7,TRUE
2024-04-01,2003-05-22,9577212197,Melanie,Jarvis,New Flight,I06864616,TRUE,SFO,ORD,TRUE,FALSE,3,8,FALSE
2022-03-15,2003-05-22,9577212197,Melanie,Jarvis,Flight Status,N60077565,TRUE,JFK,BOS,TRUE,FALSE,3,10,FALSE
2022-07-06,1994-07-20,7549287291,Carlos,Patel,New Flight,C91084397,TRUE,BOS,SEA,TRUE,TRUE,3,6,FALSE
2022-08-28,1994-07-20,7549287291,Carlos,Patel,New Flight,C38955144,FALSE,DEN,JFK,FALSE,TRUE,3,7,TRUE
2024-04-26,1994-07-20,7549287291,Carlos,Patel,Flight Deal,P22706047,FALSE,LAX,JFK,TRUE,FALSE,4,5,TRUE
2024-09-24,1994-07-20,7549287291,Carlos,Patel,Flight Deal,D12305886,FALSE,ORD,LAX,FALSE,TRUE,4,10,FALSE
2024-08-29,2002-08-01,4124316670,Joshua,Monroe,Cancel Flight,M48568604,FALSE,SEA,MIA,TRUE,FALSE,4,7,FALSE
2021-07-04,2002-08-01,4124316670,Joshua,Monroe,Cancel Flight,A56023999,FALSE,MIA,SFO,FALSE,FALSE,4,10,FALSE
2021-03-10,2002-08-01,4124316670,Joshua,Monroe,Flight Status,Q68232008,TRUE,ATL,JFK,FALSE,FALSE,1,10,TRUE
2021-09-29,2002-08-01,4124316670,Joshua,Monroe,Flight Status,I05521122,TRUE,DEN,BOS,FALSE,FALSE,4,8,FALSE
2024-01-12,2002-08-01,4124316670,Joshua,Monroe,Cancel Flight,P03325195,TRUE,JFK,DEN,FALSE,TRUE,3,9,FALSE
2023-04-10,2005-09-20,3057502498,Julie,Shaw,New Flight,S33679529,FALSE,DEN,SFO,FALSE,FALSE,4,6,FALSE
2021-04-16,2005-09-20,3057502498,Julie,Shaw,New Flight,U43899426,TRUE,SEA,LAX,FALSE,FALSE,2,10,FALSE
2024-02-21,2005-09-20,3057502498,Julie,Shaw,Cancel Flight,J53209940,FALSE,SFO,BOS,FALSE,TRUE,1,6,TRUE
2024-09-23,2020-09-23,4206792851,Tracy,Smith,Flight Deal,H84266294,FALSE,CDG,SEA,TRUE,FALSE,2,7,FALSE
2021-12-04,2020-09-23,4206792851,Tracy,Smith,Flight Status,M58738722,TRUE,BOS,SIN,FALSE,TRUE,3,8,TRUE
2022-07-02,2020-09-23,4206792851,Tracy,Smith,Flight Status,O54985393,TRUE,BOS,MIA,FALSE,FALSE,3,10,FALSE
2021-02-08,2016-02-06,5960538806,Francisco,Rogers,Flight Status,D39968340,FALSE,SIN,LHR,TRUE,TRUE,3,9,TRUE
2024-07-19,2016-02-06,5960538806,Francisco,Rogers,Flight Deal,D83736238,TRUE,ORD,DFW,TRUE,FALSE,4,10,FALSE
2024-07-19,2016-02-06,5960538806,Francisco,Rogers,Flight Deal,U58891530,TRUE,DEN,LAX,TRUE,TRUE,3,6,TRUE
2023-03-24,2016-02-06,5960538806,Francisco,Rogers,Flight Deal,H42467438,TRUE,DEN,ORD,TRUE,TRUE,3,10,TRUE
2024-02-14,2011-06-30,5901998565,Megan,Booker,Flight Status,Q20716318,FALSE,ATL,JFK,FALSE,FALSE,3,7,TRUE
2022-01-11,2011-06-30,5901998565,Megan,Booker,New Flight,W84688189,FALSE,DXB,DEN,TRUE,FALSE,3,8,FALSE
2023-03-29,2011-06-30,5901998565,Megan,Booker,Flight Deal,R08700294,TRUE,LAX,LAX,FALSE,TRUE,4,6,FALSE
2021-03-25,2011-06-30,5901998565,Megan,Booker,Flight Deal,B55579183,TRUE,HND,ATL,FALSE,TRUE,2,7,TRUE
2023-02-05,2011-06-30,5901998565,Megan,Booker,Flight Status,L59300357,FALSE,DFW,ORD,TRUE,TRUE,4,9,FALSE
2022-11-04,1992-01-15,2478467227,Lisa,Hayes,New Flight,K41133883,FALSE,ATL,JFK,FALSE,TRUE,1,3,FALSE
2023-08-17,1992-01-15,2478467227,Lisa,Hayes,Flight Status,U82693743,TRUE,SIN,MIA,FALSE,TRUE,2,7,TRUE
2024-02-02,1992-01-15,2478467227,Lisa,Hayes,Flight Deal,P05460974,TRUE,MIA,BOS,TRUE,FALSE,1,5,TRUE
2021-12-21,1992-01-15,2478467227,Lisa,Hayes,New Flight,F32169749,FALSE,SFO,LAX,TRUE,TRUE,2,5,TRUE
2021-12-14,1992-01-15,2478467227,Lisa,Hayes,Flight Status,L96413369,TRUE,SYD,DEN,TRUE,FALSE,2,5,FALSE
2023-09-23,1992-01-15,2478467227,Lisa,Hayes,New Flight,Y73345910,TRUE,ATL,LAX,TRUE,FALSE,4,9,TRUE
2022-05-25,1992-01-15,2478467227,Lisa,Hayes,Cancel Flight,M47612610,TRUE,ORD,SFO,TRUE,FALSE,3,6,TRUE
2022-08-21,1992-01-15,2478467227,Lisa,Hayes,New Flight,F31825360,FALSE,MIA,LAX,FALSE,FALSE,2,6,TRUE
2022-07-05,1992-01-15,2478467227,Lisa,Hayes,Cancel Flight,B82758581,FALSE,CDG,JFK,FALSE,FALSE,2,10,FALSE
2024-07-07,1992-01-15,2478467227,Lisa,Hayes,Flight Deal,I37436906,TRUE,MIA,LAX,FALSE,FALSE,2,7,FALSE
2023-06-03,1996-07-24,5879112039,Terri,Vega,Flight Status,J05472755,TRUE,DEN,CDG,TRUE,FALSE,1,7,FALSE
2021-12-06,1996-07-24,5879112039,Terri,Vega,Cancel Flight,K75440928,TRUE,JFK,SFO,TRUE,TRUE,2,9,FALSE
2024-01-26,1996-07-24,5879112039,Terri,Vega,Flight Status,R42910001,FALSE,DFW,JFK,FALSE,TRUE,4,9,TRUE
2024-05-25,1996-07-24,5879112039,Terri,Vega,New Flight,P74163577,TRUE,SEA,BOS,FALSE,FALSE,2,6,TRUE
2023-12-05,1996-07-24,5879112039,Terri,Vega,New Flight,H27768904,FALSE,ATL,DFW,FALSE,TRUE,4,6,TRUE
2022-05-28,1996-07-24,5879112039,Terri,Vega,Flight Deal,J15491167,FALSE,BOS,ORD,TRUE,FALSE,3,8,TRUE
2022-08-12,1996-07-24,5879112039,Terri,Vega,Flight Deal,X38043432,FALSE,LHR,BOS,FALSE,FALSE,2,10,FALSE
2024-08-15,1996-07-24,5879112039,Terri,Vega,Cancel Flight,I04609589,FALSE,BOS,DXB,TRUE,TRUE,3,9,TRUE
2021-01-17,1996-07-24,5879112039,Terri,Vega,New Flight,I20208213,FALSE,BOS,LAX,TRUE,FALSE,3,8,TRUE
2021-12-19,1996-07-24,5879112039,Terri,Vega,Flight Status,N20193227,TRUE,ATL,BOS,FALSE,TRUE,1,5,FALSE
2022-02-10,2014-03-16,1233975986,Scott,Massey,Cancel Flight,W80999625,FALSE,DEN,BOS,FALSE,FALSE,4,6,FALSE
2024-05-10,2014-03-16,1233975986,Scott,Massey,New Flight,A03754181,TRUE,BOS,JFK,FALSE,TRUE,1,6,TRUE
2023-02-14,2014-03-16,1233975986,Scott,Massey,New Flight,Y45257649,TRUE,DFW,DEN,FALSE,TRUE,2,9,FALSE
2021-01-10,1989-11-30,2324891223,Alexandra,Owens,Flight Deal,G11148335,FALSE,DEN,ORD,TRUE,TRUE,3,8,TRUE
2023-08-17,1989-11-30,2324891223,Alexandra,Owens,Cancel Flight,Y12573083,FALSE,ORD,JFK,TRUE,FALSE,1,10,TRUE
2022-09-07,1989-11-30,2324891223,Alexandra,Owens,New Flight,N33947747,FALSE,CDG,LAX,FALSE,TRUE,1,4,TRUE
2023-09-24,2024-01-01,8819536212,Richard,Garcia,Cancel Flight,C98503482,TRUE,DFW,BOS,TRUE,FALSE,4,9,FALSE
2021-12-30,2024-01-01,8819536212,Richard,Garcia,Flight Status,G88178942,TRUE,ORD,JFK,FALSE,FALSE,4,9,FALSE
2024-09-12,2024-01-01,8819536212,Richard,Garcia,Cancel Flight,U97040627,FALSE,BOS,ORD,TRUE,TRUE,1,10,FALSE
2021-07-29,2024-01-01,8819536212,Richard,Garcia,Flight Deal,T20508252,FALSE,DXB,LAX,FALSE,FALSE,1,10,FALSE
2021-01-24,2024-01-01,8819536212,Richard,Garcia,Flight Status,P36504599,FALSE,LAX,ATL,TRUE,TRUE,2,6,TRUE
2022-11-21,2024-01-01,8819536212,Richard,Garcia,Flight Status,S00454935,FALSE,LAX,DEN,FALSE,FALSE,2,9,TRUE
2023-05-08,2024-01-01,8819536212,Richard,Garcia,Flight Status,Q23369293,FALSE,JFK,ATL,TRUE,FALSE,1,7,TRUE
2022-09-05,2024-01-01,8819536212,Richard,Garcia,Flight Deal,M67609078,FALSE,SEA,MIA,FALSE,FALSE,4,10,TRUE
2022-03-23,2024-01-01,8819536212,Richard,Garcia,New Flight,E44024592,TRUE,LHR,ATL,TRUE,FALSE,2,10,FALSE
2022-01-24,2024-01-01,8819536212,Richard,Garcia,Flight Status,B50091958,TRUE,JFK,DFW,FALSE,FALSE,1,5,FALSE
2022-01-17,2017-05-02,1540262106,Rachel,Henderson,Flight Deal,Z54333745,FALSE,DXB,SEA,FALSE,TRUE,4,9,FALSE
2021-10-28,2017-05-02,1540262106,Rachel,Henderson,Cancel Flight,A08566866,TRUE,MIA,SYD,FALSE,FALSE,1,6,FALSE
2022-04-30,2017-05-02,1540262106,Rachel,Henderson,Flight Deal,P58299158,TRUE,SYD,MIA,TRUE,FALSE,3,8,FALSE
2024-07-18,1988-02-26,6074173215,Kristin,Mejia,Flight Deal,I16524046,FALSE,DFW,MIA,TRUE,FALSE,3,6,FALSE
2023-01-10,1988-02-26,6074173215,Kristin,Mejia,Flight Status,J51912133,FALSE,DFW,SFO,FALSE,FALSE,3,7,FALSE
2024-07-09,1988-02-26,6074173215,Kristin,Mejia,Flight Status,U12105325,TRUE,LHR,SFO,TRUE,FALSE,4,9,TRUE
2021-01-11,1987-12-27,8129579893,Stephanie,Reynolds,New Flight,G33510586,FALSE,CDG,CDG,FALSE,FALSE,4,10,FALSE
2022-03-11,1987-12-27,8129579893,Stephanie,Reynolds,Cancel Flight,X85186737,FALSE,BOS,MIA,FALSE,FALSE,2,4,FALSE
2023-10-04,1987-12-27,8129579893,Stephanie,Reynolds,Flight Status,H01136590,FALSE,SEA,LAX,FALSE,FALSE,4,7,FALSE
2023-01-29,1987-12-27,8129579893,Stephanie,Reynolds,Flight Deal,J39524748,TRUE,DEN,ORD,TRUE,FALSE,4,8,TRUE
2023-04-12,1987-12-27,8129579893,Stephanie,Reynolds,New Flight,O26034199,TRUE,MIA,JFK,FALSE,TRUE,3,6,FALSE
2024-10-02,1997-07-07,9884821971,Emily,Murillo,New Flight,C93960916,FALSE,SYD,LAX,FALSE,TRUE,1,5,TRUE
2022-12-13,1997-07-07,9884821971,Emily,Murillo,Flight Deal,X35432828,FALSE,LAX,SFO,TRUE,TRUE,3,7,FALSE
2021-03-03,1997-07-07,9884821971,Emily,Murillo,Flight Status,Y80567440,TRUE,SEA,BOS,TRUE,TRUE,2,3,TRUE
2021-09-05,1997-07-07,9884821971,Emily,Murillo,Cancel Flight,H93863678,TRUE,JFK,DEN,FALSE,FALSE,2,6,FALSE
2023-01-14,2013-04-30,4847376950,Tiffany,Beck,Cancel Flight,Y94524186,TRUE,MIA,SEA,FALSE,TRUE,4,9,TRUE
2021-11-12,2013-04-30,4847376950,Tiffany,Beck,Cancel Flight,X23131877,FALSE,DXB,DEN,FALSE,FALSE,2,7,TRUE
2023-10-09,2013-04-30,4847376950,Tiffany,Beck,Flight Deal,F02286087,TRUE,CDG,BOS,TRUE,FALSE,3,8,FALSE
2023-02-09,2013-04-30,4847376950,Tiffany,Beck,Cancel Flight,Z93908576,FALSE,SIN,SFO,TRUE,FALSE,4,8,FALSE
2024-02-18,2015-08-12,3829134429,Henry,Price,Flight Status,C65828507,TRUE,LAX,JFK,TRUE,FALSE,1,4,TRUE
2021-05-15,2015-08-12,3829134429,Henry,Price,Flight Deal,I34744248,FALSE,JFK,SEA,TRUE,FALSE,1,7,FALSE
2023-09-20,2015-08-12,3829134429,Henry,Price,Flight Status,W71455200,TRUE,MIA,DFW,FALSE,TRUE,1,2,TRUE
2024-09-19,2015-08-12,3829134429,Henry,Price,New Flight,G15697972,TRUE,ATL,HND,TRUE,TRUE,4,8,FALSE
2024-07-23,2015-08-12,3829134429,Henry,Price,New Flight,F93608949,TRUE,SEA,LAX,FALSE,FALSE,3,8,TRUE
2023-05-09,2015-08-12,3829134429,Henry,Price,Flight Status,F89847433,TRUE,ATL,ORD,TRUE,FALSE,3,8,TRUE
2023-10-01,2015-08-12,3829134429,Henry,Price,Cancel Flight,P25799713,FALSE,HND,SIN,FALSE,TRUE,3,9,FALSE
2022-08-08,2015-08-12,3829134429,Henry,Price,New Flight,H02926623,FALSE,DEN,BOS,TRUE,TRUE,2,7,FALSE
2021-02-24,2015-08-12,3829134429,Henry,Price,Cancel Flight,H54776110,TRUE,ORD,LAX,TRUE,FALSE,4,8,TRUE
2021-06-05,2015-08-12,3829134429,Henry,Price,New Flight,M89784181,FALSE,MIA,ATL,FALSE,FALSE,1,4,TRUE
2024-07-24,2012-08-07,7063963605,Kirsten,Anderson,Flight Deal,B37889850,FALSE,ATL,DFW,TRUE,FALSE,2,10,FALSE
2022-04-21,2012-08-07,7063963605,Kirsten,Anderson,Cancel Flight,V59441585,FALSE,LAX,BOS,FALSE,TRUE,4,8,TRUE
2021-05-21,2012-08-07,7063963605,Kirsten,Anderson,Flight Deal,U40217948,TRUE,JFK,MIA,FALSE,FALSE,3,6,FALSE
2024-06-09,2012-08-07,7063963605,Kirsten,Anderson,Flight Deal,G77792433,FALSE,MIA,SFO,FALSE,FALSE,3,9,FALSE
2023-03-02,2012-08-07,7063963605,Kirsten,Anderson,Cancel Flight,Z84244056,TRUE,SFO,JFK,TRUE,FALSE,4,9,TRUE
2021-12-01,2023-04-30,5140828307,Deborah,Hudson,Cancel Flight,G55221184,TRUE,ATL,JFK,FALSE,FALSE,1,5,TRUE
2023-03-12,2023-04-30,5140828307,Deborah,Hudson,Cancel Flight,J44061257,TRUE,ORD,JFK,TRUE,FALSE,3,8,FALSE
2024-06-28,2023-04-30,5140828307,Deborah,Hudson,Flight Deal,Z17296007,FALSE,MIA,SIN,FALSE,TRUE,4,8,TRUE
2024-08-26,2023-04-30,5140828307,Deborah,Hudson,New Flight,I87717801,TRUE,HND,SEA,TRUE,TRUE,2,9,TRUE
2022-10-29,2023-04-30,5140828307,Deborah,Hudson,New Flight,G88811520,FALSE,SEA,JFK,TRUE,TRUE,4,8,FALSE
2024-02-17,2002-05-25,3008506998,Jennifer,Carpenter,Cancel Flight,G49439107,TRUE,DEN,DFW,TRUE,FALSE,3,4,TRUE
2024-03-15,2002-05-25,3008506998,Jennifer,Carpenter,New Flight,O22469020,TRUE,BOS,ATL,TRUE,TRUE,2,5,FALSE
2024-07-24,2002-05-25,3008506998,Jennifer,Carpenter,Cancel Flight,M02660594,TRUE,DXB,SEA,TRUE,TRUE,3,8,FALSE
2023-10-01,2002-05-25,3008506998,Jennifer,Carpenter,Flight Status,G26531859,TRUE,DFW,DEN,TRUE,TRUE,2,5,TRUE
2023-08-03,2002-05-25,3008506998,Jennifer,Carpenter,Flight Status,S85216367,TRUE,MIA,DEN,FALSE,FALSE,1,4,TRUE
2023-01-08,2000-01-20,8336086347,Christina,Hale,Cancel Flight,K96307806,TRUE,SFO,SEA,FALSE,FALSE,4,8,FALSE
2023-04-20,2000-01-20,8336086347,Christina,Hale,New Flight,W85149635,FALSE,DFW,SYD,FALSE,FALSE,2,4,TRUE
2023-12-19,2000-01-20,8336086347,Christina,Hale,Flight Status,L31734578,TRUE,MIA,LAX,TRUE,FALSE,4,10,FALSE
2022-01-07,2000-01-20,8336086347,Christina,Hale,Cancel Flight,Y64578182,TRUE,ATL,SFO,FALSE,TRUE,3,9,FALSE
2024-05-14,2000-01-20,8336086347,Christina,Hale,Flight Deal,P72437309,FALSE,JFK,ORD,FALSE,FALSE,4,6,TRUE
2022-06-29,1998-08-06,7731487558,Rebekah,Shepherd,Cancel Flight,C19741956,TRUE,ATL,DEN,TRUE,TRUE,3,6,FALSE
2024-08-12,1998-08-06,7731487558,Rebekah,Shepherd,New Flight,F65392041,TRUE,BOS,LAX,TRUE,TRUE,3,7,TRUE
2021-06-30,1998-08-06,7731487558,Rebekah,Shepherd,New Flight,W73094480,FALSE,SFO,DEN,FALSE,TRUE,4,9,FALSE
2022-05-12,1998-08-06,7731487558,Rebekah,Shepherd,Flight Deal,D04957014,TRUE,BOS,DEN,TRUE,TRUE,3,7,FALSE
2022-07-12,1998-08-06,7731487558,Rebekah,Shepherd,Flight Status,C70874665,TRUE,SFO,LAX,TRUE,TRUE,2,9,FALSE
2021-08-05,1999-03-19,2091854380,Richard,Jones,Flight Status,Q62967138,TRUE,HND,BOS,FALSE,FALSE,1,3,TRUE
2024-04-30,1999-03-19,2091854380,Richard,Jones,Flight Deal,I70804992,TRUE,BOS,DXB,FALSE,FALSE,2,8,FALSE
2024-08-08,1999-03-19,2091854380,Richard,Jones,Cancel Flight,M90536680,FALSE,ATL,MIA,TRUE,TRUE,2,7,FALSE
2021-10-12,1999-03-19,2091854380,Richard,Jones,New Flight,H76299432,FALSE,LAX,ATL,TRUE,FALSE,4,7,FALSE
2021-12-22,2020-12-17,640935172,April,Ferguson,Flight Status,V99941327,FALSE,JFK,ATL,FALSE,TRUE,2,7,FALSE
2023-12-28,2020-12-17,640935172,April,Ferguson,Flight Deal,D03450369,TRUE,MIA,DFW,TRUE,TRUE,4,6,TRUE
2021-07-21,2020-12-17,640935172,April,Ferguson,New Flight,Q81189199,TRUE,DXB,LHR,FALSE,FALSE,4,6,TRUE
2024-04-25,2020-12-17,640935172,April,Ferguson,Flight Deal,J98991556,TRUE,LAX,SFO,TRUE,FALSE,4,6,TRUE
2022-10-13,2020-12-17,640935172,April,Ferguson,Cancel Flight,Y69481243,FALSE,SFO,CDG,TRUE,FALSE,3,7,FALSE
2023-12-14,2020-12-17,640935172,April,Ferguson,Flight Deal,O11036007,FALSE,DFW,MIA,TRUE,TRUE,1,8,TRUE
2021-05-08,2020-12-17,640935172,April,Ferguson,Flight Status,Y58346068,FALSE,SFO,SEA,FALSE,TRUE,2,7,FALSE
2021-02-07,2020-12-17,640935172,April,Ferguson,Flight Status,F22952025,TRUE,SEA,BOS,FALSE,FALSE,4,10,TRUE
2023-09-07,2020-12-17,640935172,April,Ferguson,Cancel Flight,N11847329,TRUE,DFW,BOS,TRUE,TRUE,4,7,TRUE
2023-08-24,2020-12-17,640935172,April,Ferguson,Cancel Flight,L75365791,FALSE,SIN,SEA,FALSE,FALSE,1,10,FALSE
2023-12-29,2021-09-09,2519999402,Brian,Best,New Flight,G91742851,TRUE,LAX,ORD,FALSE,FALSE,2,7,TRUE
2021-09-30,2021-09-09,2519999402,Brian,Best,Flight Deal,G71703401,FALSE,BOS,SEA,TRUE,TRUE,2,5,FALSE
2023-05-21,2021-09-09,2519999402,Brian,Best,New Flight,X97519847,TRUE,SFO,DFW,TRUE,TRUE,1,10,TRUE
2022-11-20,1995-07-07,9979314100,Jillian,Payne,Flight Status,Y41085195,TRUE,MIA,DEN,FALSE,TRUE,2,9,FALSE
2023-06-03,1995-07-07,9979314100,Jillian,Payne,Cancel Flight,L07387438,FALSE,SYD,LAX,TRUE,TRUE,3,4,FALSE
2021-09-13,1995-07-07,9979314100,Jillian,Payne,New Flight,X13306800,FALSE,BOS,SFO,TRUE,TRUE,3,10,TRUE
2024-09-26,1995-07-07,9979314100,Jillian,Payne,New Flight,R06192377,FALSE,HND,DFW,FALSE,FALSE,1,6,TRUE
2022-11-15,1995-07-07,9979314100,Jillian,Payne,Cancel Flight,Q64399355,FALSE,DFW,BOS,FALSE,FALSE,2,4,TRUE
2021-08-19,1995-07-07,9979314100,Jillian,Payne,Cancel Flight,Z28477168,TRUE,SEA,ATL,TRUE,FALSE,4,9,TRUE
2023-01-22,1995-07-07,9979314100,Jillian,Payne,Cancel Flight,P00314382,TRUE,ORD,SEA,FALSE,TRUE,3,4,FALSE
2022-12-05,1995-07-07,9979314100,Jillian,Payne,Flight Status,N93071282,FALSE,DEN,DFW,TRUE,TRUE,1,9,FALSE
2022-09-06,1995-07-07,9979314100,Jillian,Payne,New Flight,J16298948,FALSE,MIA,DFW,TRUE,TRUE,3,10,FALSE
2024-04-25,1995-07-07,9979314100,Jillian,Payne,Flight Deal,P11593442,TRUE,SEA,BOS,TRUE,FALSE,2,9,TRUE
2023-06-13,1995-10-26,7813075352,Rebecca,Ray,Flight Deal,I63951312,TRUE,MIA,ORD,TRUE,TRUE,1,10,FALSE
2023-09-07,1995-10-26,7813075352,Rebecca,Ray,New Flight,M46947211,TRUE,JFK,SFO,TRUE,FALSE,2,4,TRUE
2021-03-16,1995-10-26,7813075352,Rebecca,Ray,New Flight,R28477473,TRUE,MIA,JFK,FALSE,TRUE,1,9,TRUE
2021-01-01,1995-10-26,7813075352,Rebecca,Ray,Flight Deal,X66728518,TRUE,SIN,DFW,FALSE,FALSE,2,10,FALSE
2022-05-18,1998-05-18,7744542848,Jane,Gonzales,New Flight,H65167474,TRUE,ORD,DXB,TRUE,TRUE,4,8,FALSE
2021-11-13,1998-05-18,7744542848,Jane,Gonzales,Flight Status,J67085432,FALSE,ORD,BOS,FALSE,TRUE,3,5,TRUE
2022-10-24,1998-05-18,7744542848,Jane,Gonzales,New Flight,P36203362,FALSE,JFK,DEN,FALSE,TRUE,3,9,FALSE
2021-02-01,1998-05-18,7744542848,Jane,Gonzales,Flight Deal,K19851337,TRUE,SFO,JFK,TRUE,TRUE,2,7,TRUE
2022-02-23,1989-12-03,4814334582,Ashley,Stephens,Cancel Flight,Z57032104,FALSE,JFK,LAX,FALSE,TRUE,3,9,FALSE
2023-08-19,1989-12-03,4814334582,Ashley,Stephens,Flight Status,L98725606,TRUE,ATL,SFO,TRUE,FALSE,1,4,TRUE
2024-08-28,1989-12-03,4814334582,Ashley,Stephens,Flight Status,S79788185,FALSE,LAX,ATL,FALSE,FALSE,2,5,FALSE
2022-09-06,1989-12-03,4814334582,Ashley,Stephens,New Flight,V26395040,FALSE,BOS,SFO,FALSE,TRUE,4,8,FALSE
2021-02-12,2013-01-11,449722008,Andrea,Mason,Flight Deal,T64166876,FALSE,JFK,BOS,TRUE,TRUE,1,6,TRUE
2023-04-07,2013-01-11,449722008,Andrea,Mason,Flight Deal,P49945198,TRUE,ATL,SFO,TRUE,FALSE,3,6,TRUE
2023-08-22,2013-01-11,449722008,Andrea,Mason,Cancel Flight,V01116982,FALSE,DFW,ATL,FALSE,TRUE,1,4,FALSE
2023-03-31,2013-01-11,449722008,Andrea,Mason,New Flight,C11753818,TRUE,SFO,DFW,FALSE,FALSE,2,8,TRUE
2022-06-08,2013-01-11,449722008,Andrea,Mason,New Flight,E18531179,FALSE,LHR,DEN,TRUE,FALSE,2,9,TRUE
2021-04-21,2013-01-11,449722008,Andrea,Mason,Flight Deal,Q57474561,TRUE,BOS,DFW,FALSE,TRUE,1,8,TRUE
2022-07-10,2013-01-11,449722008,Andrea,Mason,Flight Deal,S02111442,TRUE,SFO,ORD,TRUE,FALSE,2,4,FALSE
2021-11-04,2013-01-11,449722008,Andrea,Mason,Flight Deal,L34876965,FALSE,ATL,JFK,TRUE,TRUE,4,9,FALSE
2021-04-27,2013-01-11,449722008,Andrea,Mason,Flight Status,K44507756,FALSE,CDG,SFO,TRUE,FALSE,2,10,FALSE
2022-09-05,2013-01-11,449722008,Andrea,Mason,Cancel Flight,K85285782,FALSE,MIA,SEA,TRUE,FALSE,2,4,FALSE
2021-09-27,1993-08-24,6130561710,Joanna,Collins,Cancel Flight,W98705835,TRUE,DEN,SYD,FALSE,FALSE,1,7,TRUE
2023-11-26,1993-08-24,6130561710,Joanna,Collins,Cancel Flight,X68658593,FALSE,DEN,SFO,FALSE,TRUE,4,10,TRUE
2022-05-25,1993-08-24,6130561710,Joanna,Collins,Flight Deal,N37594745,TRUE,LAX,JFK,FALSE,TRUE,1,7,FALSE
2022-10-20,1998-09-27,902780563,Tammy,Lane,Flight Deal,G73327449,FALSE,BOS,ATL,TRUE,FALSE,4,7,FALSE
2021-07-17,1998-09-27,902780563,Tammy,Lane,New Flight,O14386895,FALSE,DFW,BOS,FALSE,TRUE,4,9,TRUE
2024-06-28,1998-09-27,902780563,Tammy,Lane,Flight Deal,O39571156,FALSE,SIN,SFO,TRUE,TRUE,4,8,FALSE
